,country,Country_key,year,sex,age,population,suicides/100k pop,gdp_per_capita ($),generation,Happiness_Score
26800,United Kingdom, GBR,2012,male,35-54 years,8673006,18.3,44585,Generation X,6.71400022506714
26801,United Kingdom, GBR,2012,male,25-34 years,4261254,14.01,44585,Millenials,6.71400022506714
26802,United Kingdom, GBR,2012,male,55-74 years,6392214,11.56,44585,Boomers,6.71400022506714
26803,United Kingdom, GBR,2012,male,75+ years,2043034,10.52,44585,Silent,6.71400022506714
26804,United Kingdom, GBR,2012,male,15-24 years,4204765,8.66,44585,Millenials,6.71400022506714
26805,United Kingdom, GBR,2012,female,35-54 years,8852151,4.55,44585,Generation X,6.71400022506714
26806,United Kingdom, GBR,2012,female,25-34 years,4296499,3.56,44585,Millenials,6.71400022506714
26807,United Kingdom, GBR,2012,female,55-74 years,6737405,3.13,44585,Boomers,6.71400022506714
26808,United Kingdom, GBR,2012,female,75+ years,2976921,3.12,44585,Silent,6.71400022506714
26809,United Kingdom, GBR,2012,female,15-24 years,4054017,1.73,44585,Millenials,6.71400022506714
26810,United Kingdom, GBR,2012,male,5-14 years,3695552,0.27,44585,Generation Z,6.71400022506714
26811,United Kingdom, GBR,2012,female,5-14 years,3521812,0.06,44585,Generation Z,6.71400022506714
26812,United Kingdom, GBR,2013,male,35-54 years,8656572,20.13,45594,Generation X,6.71400022506714
26813,United Kingdom, GBR,2013,male,55-74 years,6488882,13.99,45594,Boomers,6.71400022506714
26814,United Kingdom, GBR,2013,male,25-34 years,4320298,13.56,45594,Millenials,6.71400022506714
26815,United Kingdom, GBR,2013,male,75+ years,2096518,12.31,45594,Silent,6.71400022506714
26816,United Kingdom, GBR,2013,male,15-24 years,4180873,7.92,45594,Millenials,6.71400022506714
26817,United Kingdom, GBR,2013,female,35-54 years,8837469,5.08,45594,Generation X,6.71400022506714
26818,United Kingdom, GBR,2013,female,75+ years,3004685,3.43,45594,Silent,6.71400022506714
26819,United Kingdom, GBR,2013,female,55-74 years,6839180,3.39,45594,Boomers,6.71400022506714
26820,United Kingdom, GBR,2013,female,25-34 years,4356539,2.85,45594,Millenials,6.71400022506714
26821,United Kingdom, GBR,2013,female,15-24 years,4017291,2.02,45594,Millenials,6.71400022506714
26822,United Kingdom, GBR,2013,male,5-14 years,3734237,0.13,45594,Generation Z,6.71400022506714
26823,United Kingdom, GBR,2013,female,5-14 years,3559249,0.11,45594,Generation Z,6.71400022506714
26824,United Kingdom, GBR,2014,male,35-54 years,8665195,19.53,49906,Generation X,6.71400022506714
26825,United Kingdom, GBR,2014,male,25-34 years,4360457,13.81,49906,Millenials,6.71400022506714
26826,United Kingdom, GBR,2014,male,55-74 years,6597480,12.54,49906,Boomers,6.71400022506714
26827,United Kingdom, GBR,2014,male,75+ years,2158742,11.91,49906,Silent,6.71400022506714
26828,United Kingdom, GBR,2014,male,15-24 years,4171187,7.96,49906,Millenials,6.71400022506714
26829,United Kingdom, GBR,2014,female,35-54 years,8850139,5.22,49906,Generation X,6.71400022506714
26830,United Kingdom, GBR,2014,female,55-74 years,6952444,3.77,49906,Boomers,6.71400022506714
26831,United Kingdom, GBR,2014,female,25-34 years,4388346,3.53,49906,Millenials,6.71400022506714
26832,United Kingdom, GBR,2014,female,75+ years,3052672,2.72,49906,Silent,6.71400022506714
26833,United Kingdom, GBR,2014,female,15-24 years,3992566,2.58,49906,Millenials,6.71400022506714
26834,United Kingdom, GBR,2014,male,5-14 years,3778321,0.19,49906,Generation Z,6.71400022506714
26835,United Kingdom, GBR,2014,female,5-14 years,3602933,0.17,49906,Generation Z,6.71400022506714
26836,United Kingdom, GBR,2015,male,35-54 years,8692440,18.17,47240,Generation X,6.71400022506714
26837,United Kingdom, GBR,2015,male,25-34 years,4408293,13.52,47240,Millenials,6.71400022506714
26838,United Kingdom, GBR,2015,male,55-74 years,6716557,13.49,47240,Boomers,6.71400022506714
26839,United Kingdom, GBR,2015,male,75+ years,2200958,12.4,47240,Silent,6.71400022506714
26840,United Kingdom, GBR,2015,male,15-24 years,4151992,9.01,47240,Millenials,6.71400022506714
26841,United Kingdom, GBR,2015,female,35-54 years,8881944,5.33,47240,Generation X,6.71400022506714
26842,United Kingdom, GBR,2015,female,55-74 years,7075576,4.32,47240,Boomers,6.71400022506714
26843,United Kingdom, GBR,2015,female,25-34 years,4414464,4.1,47240,Millenials,6.71400022506714
26844,United Kingdom, GBR,2015,female,75+ years,3070457,3.52,47240,Silent,6.71400022506714
26845,United Kingdom, GBR,2015,female,15-24 years,3966564,2.62,47240,Millenials,6.71400022506714
26846,United Kingdom, GBR,2015,female,5-14 years,3663221,0.16,47240,Generation Z,6.71400022506714
26847,United Kingdom, GBR,2015,male,5-14 years,3840476,0.1,47240,Generation Z,6.71400022506714
26848,United States, USA,1985,male,75+ years,4064000,53.57,19693,G.I. Generation,6.993000030517581
26849,United States, USA,1985,male,55-74 years,17971000,29.5,19693,G.I. Generation,6.993000030517581
26850,United States, USA,1985,male,25-34 years,20986000,24.46,19693,Boomers,6.993000030517581
26851,United States, USA,1985,male,35-54 years,26589000,22.77,19693,Silent,6.993000030517581
26852,United States, USA,1985,male,15-24 years,19962000,21.38,19693,Generation X,6.993000030517581
26853,United States, USA,1985,female,35-54 years,27763000,7.58,19693,Silent,6.993000030517581
26854,United States, USA,1985,female,55-74 years,21366000,7.34,19693,G.I. Generation,6.993000030517581
26855,United States, USA,1985,female,75+ years,7469000,6.24,19693,G.I. Generation,6.993000030517581
26856,United States, USA,1985,female,25-34 years,21041000,5.9,19693,Boomers,6.993000030517581
26857,United States, USA,1985,female,15-24 years,19589000,4.36,19693,Generation X,6.993000030517581
26858,United States, USA,1985,male,5-14 years,17370000,1.18,19693,Generation X,6.993000030517581
26859,United States, USA,1985,female,5-14 years,16553000,0.44,19693,Generation X,6.993000030517581
26860,United States, USA,1986,male,75+ years,4178000,56.01,20588,G.I. Generation,6.993000030517581
26861,United States, USA,1986,male,55-74 years,18101000,30.39,20588,G.I. Generation,6.993000030517581
26862,United States, USA,1986,male,25-34 years,21393000,25.48,20588,Boomers,6.993000030517581
26863,United States, USA,1986,male,35-54 years,27363000,23.57,20588,Silent,6.993000030517581
26864,United States, USA,1986,male,15-24 years,19715000,21.69,20588,Generation X,6.993000030517581
26865,United States, USA,1986,female,35-54 years,28520000,8.06,20588,Silent,6.993000030517581
26866,United States, USA,1986,female,55-74 years,21455000,7.9,20588,G.I. Generation,6.993000030517581
26867,United States, USA,1986,female,75+ years,7669000,6.79,20588,G.I. Generation,6.993000030517581
26868,United States, USA,1986,female,25-34 years,21391000,5.9,20588,Boomers,6.993000030517581
26869,United States, USA,1986,female,15-24 years,19313000,4.37,20588,Generation X,6.993000030517581
26870,United States, USA,1986,male,5-14 years,17338000,1.15,20588,Generation X,6.993000030517581
26871,United States, USA,1986,female,5-14 years,16517000,0.34,20588,Generation X,6.993000030517581
26872,United States, USA,1987,male,75+ years,4295000,58.95,21631,G.I. Generation,6.993000030517581
26873,United States, USA,1987,male,55-74 years,18190000,30.14,21631,G.I. Generation,6.993000030517581
26874,United States, USA,1987,male,25-34 years,21670000,24.78,21631,Boomers,6.993000030517581
26875,United States, USA,1987,male,35-54 years,28222000,23.28,21631,Silent,6.993000030517581
26876,United States, USA,1987,male,15-24 years,19327000,21.26,21631,Generation X,6.993000030517581
26877,United States, USA,1987,female,35-54 years,29359000,7.73,21631,Silent,6.993000030517581
26878,United States, USA,1987,female,55-74 years,21497000,7.42,21631,G.I. Generation,6.993000030517581
26879,United States, USA,1987,female,75+ years,7872000,6.4,21631,G.I. Generation,6.993000030517581
26880,United States, USA,1987,female,25-34 years,21645000,5.94,21631,Boomers,6.993000030517581
26881,United States, USA,1987,female,15-24 years,18925000,4.31,21631,Generation X,6.993000030517581
26882,United States, USA,1987,male,5-14 years,17486000,1.14,21631,Generation X,6.993000030517581
26883,United States, USA,1987,female,5-14 years,16660000,0.31,21631,Generation X,6.993000030517581
26884,United States, USA,1988,male,75+ years,4409000,57.79,23103,G.I. Generation,6.993000030517581
26885,United States, USA,1988,male,55-74 years,18235000,28.51,23103,G.I. Generation,6.993000030517581
26886,United States, USA,1988,male,25-34 years,21853000,25.0,23103,Boomers,6.993000030517581
26887,United States, USA,1988,male,35-54 years,29147000,22.4,23103,Silent,6.993000030517581
26888,United States, USA,1988,male,15-24 years,18897000,21.92,23103,Generation X,6.993000030517581
26889,United States, USA,1988,female,35-54 years,30281000,7.3,23103,Silent,6.993000030517581
26890,United States, USA,1988,female,55-74 years,21491000,7.0,23103,G.I. Generation,6.993000030517581
26891,United States, USA,1988,female,75+ years,8062000,6.44,23103,G.I. Generation,6.993000030517581
26892,United States, USA,1988,female,25-34 years,21822000,5.71,23103,Boomers,6.993000030517581
26893,United States, USA,1988,female,15-24 years,18501000,4.25,23103,Generation X,6.993000030517581
26894,United States, USA,1988,male,5-14 years,17751000,1.02,23103,Generation X,6.993000030517581
26895,United States, USA,1988,female,5-14 years,16904000,0.37,23103,Generation X,6.993000030517581
26896,United States, USA,1989,male,75+ years,4541000,54.22,24654,G.I. Generation,6.993000030517581
26897,United States, USA,1989,male,55-74 years,18295000,28.34,24654,G.I. Generation,6.993000030517581
26898,United States, USA,1989,male,25-34 years,21943000,24.33,24654,Boomers,6.993000030517581
26899,United States, USA,1989,male,35-54 years,30135000,22.61,24654,Silent,6.993000030517581
26900,United States, USA,1989,male,15-24 years,18459000,22.24,24654,Generation X,6.993000030517581
26901,United States, USA,1989,female,35-54 years,31264000,6.91,24654,Silent,6.993000030517581
26902,United States, USA,1989,female,55-74 years,21480000,6.67,24654,G.I. Generation,6.993000030517581
26903,United States, USA,1989,female,75+ years,8262000,5.94,24654,G.I. Generation,6.993000030517581
26904,United States, USA,1989,female,25-34 years,21892000,5.6,24654,Boomers,6.993000030517581
26905,United States, USA,1989,female,15-24 years,18055000,4.23,24654,Generation X,6.993000030517581
26906,United States, USA,1989,male,5-14 years,18010000,1.02,24654,Generation X,6.993000030517581
26907,United States, USA,1989,female,5-14 years,17151000,0.33,24654,Generation X,6.993000030517581
26908,United States, USA,1990,male,75+ years,4585900,57.85,26004,G.I. Generation,6.993000030517581
26909,United States, USA,1990,male,55-74 years,17861900,28.6,26004,G.I. Generation,6.993000030517581
26910,United States, USA,1990,male,25-34 years,21564300,24.76,26004,Boomers,6.993000030517581
26911,United States, USA,1990,male,35-54 years,30742000,23.62,26004,Silent,6.993000030517581
26912,United States, USA,1990,male,15-24 years,18915400,21.99,26004,Generation X,6.993000030517581
26913,United States, USA,1990,female,55-74 years,21296300,7.06,26004,G.I. Generation,6.993000030517581
26914,United States, USA,1990,female,35-54 years,31749500,6.85,26004,Silent,6.993000030517581
26915,United States, USA,1990,female,75+ years,8447400,6.05,26004,G.I. Generation,6.993000030517581
26916,United States, USA,1990,female,25-34 years,21596400,5.61,26004,Boomers,6.993000030517581
26917,United States, USA,1990,female,15-24 years,18097900,3.92,26004,Generation X,6.993000030517581
26918,United States, USA,1990,male,5-14 years,17970800,1.09,26004,Generation X,6.993000030517581
26919,United States, USA,1990,female,5-14 years,17124400,0.4,26004,Generation X,6.993000030517581
26920,United States, USA,1991,male,75+ years,4769000,56.05,26503,G.I. Generation,6.993000030517581
26921,United States, USA,1991,male,55-74 years,17954000,27.75,26503,Silent,6.993000030517581
26922,United States, USA,1991,male,25-34 years,21427000,25.02,26503,Boomers,6.993000030517581
26923,United States, USA,1991,male,35-54 years,31995000,23.3,26503,Boomers,6.993000030517581
26924,United States, USA,1991,male,15-24 years,18609000,21.89,26503,Generation X,6.993000030517581
26925,United States, USA,1991,female,35-54 years,33017000,6.95,26503,Boomers,6.993000030517581
26926,United States, USA,1991,female,55-74 years,21331000,6.29,26503,Silent,6.993000030517581
26927,United States, USA,1991,female,75+ years,8705000,5.87,26503,G.I. Generation,6.993000030517581
26928,United States, USA,1991,female,25-34 years,21450000,5.38,26503,Boomers,6.993000030517581
26929,United States, USA,1991,female,15-24 years,17790000,3.81,26503,Generation X,6.993000030517581
26930,United States, USA,1991,male,5-14 years,18388000,1.13,26503,Millenials,6.993000030517581
26931,United States, USA,1991,female,5-14 years,17520000,0.33,26503,Millenials,6.993000030517581
26932,United States, USA,1992,male,75+ years,4916700,52.33,27760,G.I. Generation,6.993000030517581
26933,United States, USA,1992,male,55-74 years,18038900,26.71,27760,Silent,6.993000030517581
26934,United States, USA,1992,male,25-34 years,21232500,24.03,27760,Boomers,6.993000030517581
26935,United States, USA,1992,male,35-54 years,33165400,23.15,27760,Boomers,6.993000030517581
26936,United States, USA,1992,male,15-24 years,18478000,21.89,27760,Generation X,6.993000030517581
26937,United States, USA,1992,female,35-54 years,34156600,6.87,27760,Boomers,6.993000030517581
26938,United States, USA,1992,female,55-74 years,21346900,6.21,27760,Silent,6.993000030517581
26939,United States, USA,1992,female,75+ years,8898100,6.17,27760,G.I. Generation,6.993000030517581
26940,United States, USA,1992,female,25-34 years,21212300,5.04,27760,Boomers,6.993000030517581
26941,United States, USA,1992,female,15-24 years,17668700,3.67,27760,Generation X,6.993000030517581
26942,United States, USA,1992,male,5-14 years,18668200,1.24,27760,Millenials,6.993000030517581
26943,United States, USA,1992,female,5-14 years,17783300,0.46,27760,Millenials,6.993000030517581
26944,United States, USA,1993,male,75+ years,5043500,52.52,28891,G.I. Generation,6.993000030517581
26945,United States, USA,1993,male,55-74 years,18163000,26.41,28891,Silent,6.993000030517581
26946,United States, USA,1993,male,25-34 years,20942000,24.92,28891,Boomers,6.993000030517581
26947,United States, USA,1993,male,35-54 years,34205000,23.32,28891,Boomers,6.993000030517581
26948,United States, USA,1993,male,15-24 years,18399400,22.39,28891,Generation X,6.993000030517581
26949,United States, USA,1993,female,35-54 years,35236400,6.7,28891,Boomers,6.993000030517581
26950,United States, USA,1993,female,55-74 years,21398900,6.09,28891,Silent,6.993000030517581
26951,United States, USA,1993,female,75+ years,9090400,5.71,28891,G.I. Generation,6.993000030517581
26952,United States, USA,1993,female,25-34 years,20933400,5.2,28891,Boomers,6.993000030517581
26953,United States, USA,1993,female,15-24 years,17630000,4.14,28891,Generation X,6.993000030517581
26954,United States, USA,1993,male,5-14 years,18972100,1.23,28891,Millenials,6.993000030517581
26955,United States, USA,1993,female,5-14 years,18078200,0.49,28891,Millenials,6.993000030517581
26956,United States, USA,1994,male,75+ years,5185500,50.7,30375,G.I. Generation,6.993000030517581
26957,United States, USA,1994,male,25-34 years,20676800,25.61,30375,Boomers,6.993000030517581
26958,United States, USA,1994,male,55-74 years,18273200,24.62,30375,Silent,6.993000030517581
26959,United States, USA,1994,male,15-24 years,18347400,23.45,30375,Generation X,6.993000030517581
26960,United States, USA,1994,male,35-54 years,35239700,23.27,30375,Boomers,6.993000030517581
26961,United States, USA,1994,female,35-54 years,36290200,6.81,30375,Boomers,6.993000030517581
26962,United States, USA,1994,female,75+ years,9261000,5.55,30375,G.I. Generation,6.993000030517581
26963,United States, USA,1994,female,55-74 years,21456100,5.49,30375,Silent,6.993000030517581
26964,United States, USA,1994,female,25-34 years,20677400,5.12,30375,Boomers,6.993000030517581
26965,United States, USA,1994,female,15-24 years,17595500,3.72,30375,Generation X,6.993000030517581
26966,United States, USA,1994,male,5-14 years,19259500,1.21,30375,Millenials,6.993000030517581
26967,United States, USA,1994,female,5-14 years,18351800,0.48,30375,Millenials,6.993000030517581
26968,United States, USA,1995,male,75+ years,5346600,48.25,31518,G.I. Generation,6.993000030517581
26969,United States, USA,1995,male,25-34 years,20432000,25.62,31518,Generation X,6.993000030517581
26970,United States, USA,1995,male,55-74 years,18386200,25.06,31518,Silent,6.993000030517581
26971,United States, USA,1995,male,35-54 years,36243300,23.58,31518,Boomers,6.993000030517581
26972,United States, USA,1995,male,15-24 years,18352000,22.52,31518,Generation X,6.993000030517581
26973,United States, USA,1995,female,35-54 years,37303100,6.58,31518,Boomers,6.993000030517581
26974,United States, USA,1995,female,75+ years,9426600,5.47,31518,G.I. Generation,6.993000030517581
26975,United States, USA,1995,female,55-74 years,21504100,5.38,31518,Silent,6.993000030517581
26976,United States, USA,1995,female,25-34 years,20441200,5.18,31518,Generation X,6.993000030517581
26977,United States, USA,1995,female,15-24 years,17594600,3.71,31518,Generation X,6.993000030517581
26978,United States, USA,1995,male,5-14 years,19528500,1.33,31518,Millenials,6.993000030517581
26979,United States, USA,1995,female,5-14 years,18606000,0.41,31518,Millenials,6.993000030517581
26980,United States, USA,1996,male,75+ years,5556200,46.54,32928,G.I. Generation,6.993000030517581
26981,United States, USA,1996,male,55-74 years,18490700,24.95,32928,Silent,6.993000030517581
26982,United States, USA,1996,male,35-54 years,37405100,24.02,32928,Boomers,6.993000030517581
26983,United States, USA,1996,male,25-34 years,20191300,24.01,32928,Generation X,6.993000030517581
26984,United States, USA,1996,male,15-24 years,18617800,20.0,32928,Generation X,6.993000030517581
26985,United States, USA,1996,female,35-54 years,38357900,6.76,32928,Boomers,6.993000030517581
26986,United States, USA,1996,female,55-74 years,21540200,5.19,32928,Silent,6.993000030517581
26987,United States, USA,1996,female,25-34 years,20176900,5.02,32928,Generation X,6.993000030517581
26988,United States, USA,1996,female,75+ years,9635400,4.81,32928,G.I. Generation,6.993000030517581
26989,United States, USA,1996,female,15-24 years,17604000,3.6,32928,Generation X,6.993000030517581
26990,United States, USA,1996,male,5-14 years,19681500,1.14,32928,Millenials,6.993000030517581
26991,United States, USA,1996,female,5-14 years,18740800,0.41,32928,Millenials,6.993000030517581
26992,United States, USA,1997,male,75+ years,5740700,44.7,34644,G.I. Generation,6.993000030517581
26993,United States, USA,1997,male,55-74 years,18659400,24.19,34644,Silent,6.993000030517581
26994,United States, USA,1997,male,25-34 years,19810400,23.64,34644,Generation X,6.993000030517581
26995,United States, USA,1997,male,35-54 years,38339600,23.27,34644,Boomers,6.993000030517581
26996,United States, USA,1997,male,15-24 years,18805800,18.93,34644,Generation X,6.993000030517581
26997,United States, USA,1997,female,35-54 years,39291000,7.02,34644,Boomers,6.993000030517581
26998,United States, USA,1997,female,75+ years,9836300,5.07,34644,G.I. Generation,6.993000030517581
26999,United States, USA,1997,female,55-74 years,21652100,5.06,34644,Silent,6.993000030517581
27000,United States, USA,1997,female,25-34 years,19799100,4.99,34644,Generation X,6.993000030517581
27001,United States, USA,1997,female,15-24 years,17773900,3.53,34644,Generation X,6.993000030517581
27002,United States, USA,1997,male,5-14 years,19860900,1.17,34644,Millenials,6.993000030517581
27003,United States, USA,1997,female,5-14 years,18917200,0.39,34644,Millenials,6.993000030517581
27004,United States, USA,1998,male,75+ years,5948900,45.15,36164,G.I. Generation,6.993000030517581
27005,United States, USA,1998,male,35-54 years,39000700,23.57,36164,Boomers,6.993000030517581
27006,United States, USA,1998,male,55-74 years,19055300,23.44,36164,Silent,6.993000030517581
27007,United States, USA,1998,male,25-34 years,19253800,22.87,36164,Generation X,6.993000030517581
27008,United States, USA,1998,male,15-24 years,19041700,18.55,36164,Generation X,6.993000030517581
27009,United States, USA,1998,female,35-54 years,40104100,6.92,36164,Boomers,6.993000030517581
27010,United States, USA,1998,female,75+ years,10057000,5.17,36164,G.I. Generation,6.993000030517581
27011,United States, USA,1998,female,55-74 years,22016000,4.97,36164,Silent,6.993000030517581
27012,United States, USA,1998,female,25-34 years,19520600,4.92,36164,Generation X,6.993000030517581
27013,United States, USA,1998,female,15-24 years,18171800,3.32,36164,Generation X,6.993000030517581
27014,United States, USA,1998,male,5-14 years,20049800,1.2,36164,Millenials,6.993000030517581
27015,United States, USA,1998,female,5-14 years,19112800,0.43,36164,Millenials,6.993000030517581
27016,United States, USA,1999,male,75+ years,6111376,41.71,38072,G.I. Generation,6.993000030517581
27017,United States, USA,1999,male,35-54 years,39753404,22.32,38072,Boomers,6.993000030517581
27018,United States, USA,1999,male,25-34 years,18826288,22.28,38072,Generation X,6.993000030517581
27019,United States, USA,1999,male,55-74 years,19349103,22.25,38072,Silent,6.993000030517581
27020,United States, USA,1999,male,15-24 years,19334049,17.2,38072,Generation X,6.993000030517581
27021,United States, USA,1999,female,35-54 years,40861603,6.54,38072,Boomers,6.993000030517581
27022,United States, USA,1999,female,25-34 years,19109524,4.77,38072,Generation X,6.993000030517581
27023,United States, USA,1999,female,55-74 years,22258230,4.77,38072,Silent,6.993000030517581
27024,United States, USA,1999,female,75+ years,10210401,4.59,38072,G.I. Generation,6.993000030517581
27025,United States, USA,1999,female,15-24 years,18439463,3.12,38072,Generation X,6.993000030517581
27026,United States, USA,1999,male,5-14 years,20219664,0.96,38072,Millenials,6.993000030517581
27027,United States, USA,1999,female,5-14 years,19275566,0.26,38072,Millenials,6.993000030517581
27028,United States, USA,2000,male,75+ years,6106351,42.4,39218,G.I. Generation,6.993000030517581
27029,United States, USA,2000,male,35-54 years,40945028,22.62,39218,Boomers,6.993000030517581
27030,United States, USA,2000,male,55-74 years,19948630,20.82,39218,Silent,6.993000030517581
27031,United States, USA,2000,male,25-34 years,20120529,19.57,39218,Generation X,6.993000030517581
27032,United States, USA,2000,male,15-24 years,20078818,17.05,39218,Generation X,6.993000030517581
27033,United States, USA,2000,female,35-54 years,41881451,6.53,39218,Boomers,6.993000030517581
27034,United States, USA,2000,female,55-74 years,22717040,4.77,39218,Silent,6.993000030517581
27035,United States, USA,2000,female,25-34 years,19771195,4.32,39218,Generation X,6.993000030517581
27036,United States, USA,2000,female,75+ years,10494416,4.05,39218,G.I. Generation,6.993000030517581
27037,United States, USA,2000,female,15-24 years,19105073,2.98,39218,Generation X,6.993000030517581
27038,United States, USA,2000,male,5-14 years,21043474,1.16,39218,Millenials,6.993000030517581
27039,United States, USA,2000,female,5-14 years,20034103,0.31,39218,Millenials,6.993000030517581
27040,United States, USA,2001,male,75+ years,6285825,40.55,40018,Silent,6.993000030517581
27041,United States, USA,2001,male,35-54 years,41638996,23.26,40018,Boomers,6.993000030517581
27042,United States, USA,2001,male,55-74 years,20451417,22.51,40018,Silent,6.993000030517581
27043,United States, USA,2001,male,25-34 years,20013572,20.98,40018,Generation X,6.993000030517581
27044,United States, USA,2001,male,15-24 years,20485156,16.64,40018,Millenials,6.993000030517581
27045,United States, USA,2001,female,35-54 years,42567863,6.8,40018,Boomers,6.993000030517581
27046,United States, USA,2001,female,55-74 years,23170384,4.95,40018,Silent,6.993000030517581
27047,United States, USA,2001,female,25-34 years,19593734,4.45,40018,Generation X,6.993000030517581
27048,United States, USA,2001,female,75+ years,10691894,3.85,40018,Silent,6.993000030517581
27049,United States, USA,2001,female,15-24 years,19463211,2.89,40018,Millenials,6.993000030517581
27050,United States, USA,2001,male,5-14 years,21032860,1.02,40018,Millenials,6.993000030517581
27051,United States, USA,2001,female,5-14 years,20032634,0.32,40018,Millenials,6.993000030517581
27052,United States, USA,2002,male,75+ years,6470864,40.83,40845,Silent,6.993000030517581
27053,United States, USA,2002,male,35-54 years,42042827,24.03,40845,Boomers,6.993000030517581
27054,United States, USA,2002,male,55-74 years,21085316,23.19,40845,Silent,6.993000030517581
27055,United States, USA,2002,male,25-34 years,20202776,20.47,40845,Generation X,6.993000030517581
27056,United States, USA,2002,male,15-24 years,20821269,16.48,40845,Millenials,6.993000030517581
27057,United States, USA,2002,female,35-54 years,42957716,7.12,40845,Boomers,6.993000030517581
27058,United States, USA,2002,female,55-74 years,23790625,5.01,40845,Silent,6.993000030517581
27059,United States, USA,2002,female,25-34 years,19725528,4.62,40845,Generation X,6.993000030517581
27060,United States, USA,2002,female,75+ years,10856838,4.08,40845,Silent,6.993000030517581
27061,United States, USA,2002,female,15-24 years,19768514,2.92,40845,Millenials,6.993000030517581
27062,United States, USA,2002,male,5-14 years,21012559,0.95,40845,Millenials,6.993000030517581
27063,United States, USA,2002,female,5-14 years,20024727,0.32,40845,Millenials,6.993000030517581
27064,United States, USA,2003,male,75+ years,6599131,37.87,42468,Silent,6.993000030517581
27065,United States, USA,2003,male,35-54 years,42177315,23.77,42468,Boomers,6.993000030517581
27066,United States, USA,2003,male,55-74 years,21773685,22.69,42468,Silent,6.993000030517581
27067,United States, USA,2003,male,25-34 years,20222486,20.55,42468,Generation X,6.993000030517581
27068,United States, USA,2003,male,15-24 years,21182602,15.96,42468,Millenials,6.993000030517581
27069,United States, USA,2003,female,35-54 years,42997878,7.11,42468,Boomers,6.993000030517581
27070,United States, USA,2003,female,55-74 years,24463095,5.06,42468,Silent,6.993000030517581
27071,United States, USA,2003,female,25-34 years,19650112,4.63,42468,Generation X,6.993000030517581
27072,United States, USA,2003,female,75+ years,10983008,3.77,42468,Silent,6.993000030517581
27073,United States, USA,2003,female,15-24 years,20023561,3.03,42468,Millenials,6.993000030517581
27074,United States, USA,2003,male,5-14 years,20976656,0.92,42468,Millenials,6.993000030517581
27075,United States, USA,2003,female,5-14 years,19991981,0.28,42468,Millenials,6.993000030517581
27076,United States, USA,2004,male,75+ years,6726102,37.11,44867,Silent,6.993000030517581
27077,United States, USA,2004,male,35-54 years,42486552,23.88,44867,Boomers,6.993000030517581
27078,United States, USA,2004,male,55-74 years,22427063,22.25,44867,Silent,6.993000030517581
27079,United States, USA,2004,male,25-34 years,20336031,20.37,44867,Generation X,6.993000030517581
27080,United States, USA,2004,male,15-24 years,21438383,16.77,44867,Millenials,6.993000030517581
27081,United States, USA,2004,female,35-54 years,43240905,7.86,44867,Boomers,6.993000030517581
27082,United States, USA,2004,female,55-74 years,25115333,5.18,44867,Silent,6.993000030517581
27083,United States, USA,2004,female,25-34 years,19695906,4.73,44867,Generation X,6.993000030517581
27084,United States, USA,2004,female,75+ years,11104411,3.81,44867,Silent,6.993000030517581
27085,United States, USA,2004,female,15-24 years,20262722,3.55,44867,Millenials,6.993000030517581
27086,United States, USA,2004,male,5-14 years,20860278,0.9,44867,Millenials,6.993000030517581
27087,United States, USA,2004,female,5-14 years,19890450,0.49,44867,Millenials,6.993000030517581
27088,United States, USA,2005,male,75+ years,6883241,37.92,47423,Silent,6.993000030517581
27089,United States, USA,2005,male,35-54 years,42835394,24.12,47423,Boomers,6.993000030517581
27090,United States, USA,2005,male,55-74 years,23156114,22.41,47423,Silent,6.993000030517581
27091,United States, USA,2005,male,25-34 years,20421260,19.91,47423,Generation X,6.993000030517581
27092,United States, USA,2005,male,15-24 years,21647159,16.16,47423,Millenials,6.993000030517581
27093,United States, USA,2005,female,35-54 years,43509335,7.38,47423,Boomers,6.993000030517581
27094,United States, USA,2005,female,55-74 years,25839240,5.28,47423,Silent,6.993000030517581
27095,United States, USA,2005,female,25-34 years,19721652,4.69,47423,Generation X,6.993000030517581
27096,United States, USA,2005,female,75+ years,11267059,3.99,47423,Silent,6.993000030517581
27097,United States, USA,2005,female,15-24 years,20429690,3.49,47423,Millenials,6.993000030517581
27098,United States, USA,2005,male,5-14 years,20675232,0.99,47423,Millenials,6.993000030517581
27099,United States, USA,2005,female,5-14 years,19721304,0.34,47423,Millenials,6.993000030517581
27100,United States, USA,2006,male,75+ years,6986609,35.7,49666,Silent,6.993000030517581
27101,United States, USA,2006,male,35-54 years,43139910,24.67,49666,Boomers,6.993000030517581
27102,United States, USA,2006,male,55-74 years,23894147,22.73,49666,Silent,6.993000030517581
27103,United States, USA,2006,male,25-34 years,20564653,19.71,49666,Generation X,6.993000030517581
27104,United States, USA,2006,male,15-24 years,21844954,16.15,49666,Millenials,6.993000030517581
27105,United States, USA,2006,female,35-54 years,43805214,7.71,49666,Boomers,6.993000030517581
27106,United States, USA,2006,female,55-74 years,26609380,5.77,49666,Silent,6.993000030517581
27107,United States, USA,2006,female,25-34 years,19851326,4.69,49666,Generation X,6.993000030517581
27108,United States, USA,2006,female,75+ years,11356899,3.71,49666,Silent,6.993000030517581
27109,United States, USA,2006,female,15-24 years,20590472,3.21,49666,Millenials,6.993000030517581
27110,United States, USA,2006,male,5-14 years,20640120,0.74,49666,Millenials,6.993000030517581
